New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Feb 13 18:36:31 2023
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_BGS	Total_FLI	Unique_BGS	Unique_FLI	Corrected_BGS	Corrected_FLI	PSMs_Used_BGS	TotInt_126C_BGS	TotInt_127N_BGS	TotInt_127C_BGS	TotInt_128N_BGS	TotInt_128C_BGS	TotInt_129N_BGS	TotInt_129C_BGS	TotInt_130N_BGS	TotInt_130C_BGS	TotInt_131N_BGS	TotInt_131C_BGS	PSMs_Used_FLI	TotInt_126C_FLI	TotInt_127N_FLI	TotInt_127C_FLI	TotInt_128N_FLI	TotInt_128C_FLI	TotInt_129N_FLI	TotInt_129C_FLI	TotInt_130N_FLI	TotInt_130C_FLI	TotInt_131N_FLI	TotInt_131C_FLI
4636	1	sp|Q8R310|TMCC3_MOUSE	 	 	 	 	22.4	477	53721	Transmembrane and coiled-coil domain protein 3 OS=Mus musculus OX=10090 GN=Tmcc3 PE=1 SV=2	12	12	1.000	8	4	8	4	8.000	4.000	8	204851.492187	191249.549805	198194.74120999998	236197.04003799998	205378.786132	199250.152344	217638.615234	222103.40331999998	206224.15918000002	193577.317383	3002.2687990000004	4	290062.275391	231664.488281	283513.77929700003	315643.84375	294416.794921	293180.708008	290712.382812	311616.687501	304814.609375	266888.99804700003	150.0
4637	1	sp|Q8R313|EXOC6_MOUSE	 	 	 	 	7.6	802	93076	Exocyst complex component 6 OS=Mus musculus OX=10090 GN=Exoc6 PE=1 SV=2	5	5	1.000	2	3	2	3	2.000	3.000	2	35433.552734	36755.71875	35493.474610000005	38171.243164	32264.173828	38269.880859	34048.924805	39672.796875	34509.263672	39523.431641	150.0	3	226840.369141	183800.25	226615.039062	254847.117187	230362.71875	221828.94922	221090.742188	223534.566406	194922.660156	219673.351563	4754.786133
4638	1	sp|Q8R317|UBQL1_MOUSE	 	 	sp|Q8R317|UBQL1_MOUSE, sp|Q99NB8|UBQL4_MOUSE, sp|Q9QZM0|UBQL2_MOUSE	 	39.9	582	61976	Ubiquilin-1 OS=Mus musculus OX=10090 GN=Ubqln1 PE=1 SV=1	68	36	0.529	39	29	15	21	23.615	24.904	15	2744240.9306660006	2732540.952149	2888786.313477	3151812.389648	2989060.19043	2939574.720703	2963767.25879	3238479.3066430003	3053016.586914	3070464.505861	118535.137939	21	8812058.026856	9374778.423827	9931995.455079	10359704.723630998	9908206.984373	10307702.507812	9961704.469726	10713806.892577	10127120.999024	10524590.567384	331502.449523
4639	1	sp|Q8R322|GLE1_MOUSE	 	 	 	 	4.7	699	79573	mRNA export factor GLE1 OS=Mus musculus OX=10090 GN=Gle1 PE=1 SV=2	3	3	1.000	0	3	0	3	0.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	200290.68945400004	212787.503906	219199.800781	228924.080078	219564.011719	179084.810546	230714.671875	207775.070313	272027.164063	245225.179687	150.0
4640	1	sp|Q8R326|PSPC1_MOUSE	 	 	sp|Q6Y7W8|GGYF2_MOUSE, sp|Q8R326|PSPC1_MOUSE, sp|Q8VIJ6|SFPQ_MOUSE, sp|Q99K48|NONO_MOUSE	 	49.3	523	58758	Paraspeckle component 1 OS=Mus musculus OX=10090 GN=Pspc1 PE=1 SV=1	76	70	0.921	34	42	30	40	30.787	40.650	30	2581192.6025400003	2620783.693363	2839200.4870589995	3235530.0258780005	3048419.2319359994	3121018.1889669998	2888121.8095730008	3033810.7434090003	2927416.9667980005	3016577.3183589997	92405.887329	40	10172516.571533	9915442.283813002	11532730.33069	13038992.708375	12356830.840944	11959192.345459	11531873.950316	12419060.379275	12214689.333377002	11487593.215578	141049.199708
4641	1	sp|Q8R332|NUP58_MOUSE	 	 	 	 	14.3	587	59445	Nucleoporin p58/p45 OS=Mus musculus OX=10090 GN=Nup58 PE=1 SV=1	18	18	1.000	9	9	9	9	9.000	9.000	9	351589.770508	356456.07714799995	396116.62109400006	417735.88379	420927.229491	425190.499025	380418.971679	420560.67382900004	417719.016602	453673.832033	15970.664551	9	1318227.460937	1262294.666992	1585002.987305	1527247.014649	1529086.530275	1465383.998046	1489796.9521479998	1412500.713866	1448609.96875	1393627.702149	33815.811523
4642	1	sp|Q8R344|CCD12_MOUSE	 	 	 	 	23.5	166	18891	Coiled-coil domain-containing protein 12 OS=Mus musculus OX=10090 GN=Ccdc12 PE=1 SV=2	7	7	1.000	4	3	4	3	4.000	3.000	4	150892.166016	162897.585937	199906.751954	199216.24023499998	175067.277344	179283.455079	180359.439454	166566.357422	194698.685547	167336.966797	6812.269653	3	214085.036377	229262.57898	265227.981812	273313.540772	279625.137207	260946.849121	278834.282227	237830.692261	278279.99707	246320.20580999998	3268.62085
4643	1	sp|Q8R349|CDC16_MOUSE	 	 	 	 	15.6	620	71459	Cell division cycle protein 16 homolog OS=Mus musculus OX=10090 GN=Cdc16 PE=1 SV=1	13	13	1.000	8	5	8	5	8.000	5.000	8	448130.1875	454205.625977	540823.427734	587092.3144540001	539587.0732420001	507478.460938	483324.182618	527094.954103	502188.709959	564235.406249	16030.232178	5	717978.53125	705874.8339849999	731767.9990239999	858307.1796869999	792390.8183589999	791656.996094	763336.273437	842025.761719	802338.8007820001	866288.220703	13106.378906
4644	1	sp|Q8R361|RFIP5_MOUSE	 	 	 	 	53.6	645	69552	Rab11 family-interacting protein 5 OS=Mus musculus OX=10090 GN=Rab11fip5 PE=1 SV=2	65	65	1.000	33	32	33	32	33.000	32.000	33	1923426.4187	1790534.074708	2076788.3564470003	2309324.653563	2058410.236816	1899454.7016620003	2227748.0859380006	2184056.932615	2074232.508791	2013871.6196309996	64667.14477300001	32	4785395.8247070005	4691190.593263	5170606.941405998	5615892.677247	5121062.149782002	4779106.851319	5473216.780764999	5507416.730958001	5195095.205079	5077990.766601	106287.17394899999
4645	1	sp|Q8R366|IGSF8_MOUSE	 	 	 	 	36.8	611	65010	Immunoglobulin superfamily member 8 OS=Mus musculus OX=10090 GN=Igsf8 PE=1 SV=2	96	96	1.000	53	43	53	43	53.000	43.000	53	8869224.107913999	8308203.494261001	8758456.447635	10433192.208738003	9045776.468749998	8524334.342163	10731578.854979	9919836.462284	9289053.633789001	7762767.433108001	349018.537108	43	21294543.57739	19070045.438964	20140504.831543	24102713.055907004	21016199.759644	19787392.317385003	25437020.524903998	23393514.930665	22050527.897338	18319876.013304	509065.61132900004
4646	1	sp|Q8R395|COMD5_MOUSE	 	 	 	 	36.6	224	24493	COMM domain-containing protein 5 OS=Mus musculus OX=10090 GN=Commd5 PE=1 SV=1	9	9	1.000	5	4	5	4	5.000	4.000	5	315299.290039	303175.501954	395010.80664100003	399580.781249	389484.53125	349190.249024	385667.841797	384720.172851	375078.311522	381223.54101499997	3234.6098629999997	4	1565519.734375	1368287.722656	1667773.859375	1781637.875	1518083.441406	1511281.332031	1592263.917969	1560127.25	1624219.1640619999	1486923.8125	29939.572266000003
4647	1	sp|Q8R3B1|PLCD1_MOUSE	 	 	 	 	28.6	756	85872	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Mus musculus OX=10090 GN=Plcd1 PE=1 SV=2	33	33	1.000	16	17	16	17	16.000	17.000	16	972922.8603500001	762453.8217770002	949627.2158199998	1008124.3984379999	989108.9863269998	877574.4340830001	870753.5703140001	868776.6791960001	837091.5922869999	915806.082034	10520.757934	17	1870064.639649	1552113.640625	1989081.8999029999	2011028.309082	1894059.538086	1734056.02832	1798119.3300800002	1631070.589844	1751514.9492199998	1750726.291991	38914.378906
4648	1	sp|Q8R3B7|BRD8_MOUSE	 	 	 	 	12.7	951	102609	Bromodomain-containing protein 8 OS=Mus musculus OX=10090 GN=Brd8 PE=1 SV=2	14	14	1.000	6	8	6	8	6.000	8.000	6	186160.763672	168994.54882800003	210495.861328	234382.87890600003	216216.41504	215656.496094	218438.509766	196409.578125	205043.467774	196076.199219	4649.895996	8	413127.07275500003	461392.7294930001	466672.167481	563581.451172	497680.426758	459190.351074	534307.710937	457764.49902399996	475838.761718	474567.891603	9003.790894000002
4649	1	sp|Q8R3C0|MCMBP_MOUSE	 	 	 	 	6.7	642	72890	Mini-chromosome maintenance complex-binding protein OS=Mus musculus OX=10090 GN=Mcmbp PE=1 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	9143.828247	8283.006591	11606.830077999999	14189.536377	10592.010253999999	9873.627197	13407.066406	13669.760132	11238.035156	14185.145996	150.0	1	18469.794922	16532.261719	19247.257812	25065.361328	21236.189453	17581.669922	21449.181641	18774.779297	21449.306641	20024.474609	150.0
4650	1	sp|Q8R3D1|TBC13_MOUSE	 	 	 	 	21.2	400	46452	TBC1 domain family member 13 OS=Mus musculus OX=10090 GN=Tbc1d13 PE=1 SV=1	12	12	1.000	6	6	6	6	6.000	6.000	6	298898.81640599994	260794.188476	311029.68798899994	342724.67578099994	322559.704103	310679.708984	304805.577148	332049.11962899996	316585.04101499997	301897.680176	8577.716797	6	443817.039062	418761.67773600004	483488.605469	539748.27539	509491.72851600003	478645.61132799997	500431.734375	501420.22851600003	455434.853515	408205.988282	8609.912353
4651	1	sp|Q8R3E3|WIPI1_MOUSE	 	 	 	 	7.0	446	48758	WD repeat domain phosphoinositide-interacting protein 1 OS=Mus musculus OX=10090 GN=Wipi1 PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	99755.066407	89610.947265	103446.394531	120845.664063	121160.03125	116398.54687399999	104186.804688	106463.357422	115422.890625	104723.943359	6258.703613	3	382049.734376	346491.691406	392177.792969	421773.710938	464026.86523500003	361420.427734	383200.060547	358663.5625	349051.45507799997	351337.51367200003	150.0
4652	1	sp|Q8R3F5|FABD_MOUSE	 	 	 	 	25.2	381	41928	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus OX=10090 GN=Mcat PE=1 SV=3	18	18	1.000	10	8	10	8	10.000	8.000	10	166749.053223	155566.055907	196089.325684	191602.476076	187685.651122	181185.668212	188233.39257900004	206019.50829900004	174655.42944399998	185098.218994	4465.527222000001	8	292284.176758	221059.401366	309146.796874	309986.31054599996	295668.523437	295630.667969	313365.500976	312643.954102	300337.367186	310553.52539100003	7224.989257
4653	1	sp|Q8R3F9|STPAP_MOUSE	 	 	 	 	6.9	869	94602	Speckle targeted PIP5K1A-regulated poly(A) polymerase OS=Mus musculus OX=10090 GN=Tut1 PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	44769.861328	43717.374023	48694.305175999994	51344.817383	50925.870117	50562.017578	48053.995605000004	45559.266602	52870.926758	46746.193359	1648.01001	3	156140.671875	139055.859375	193149.181641	197913.053711	157475.521484	186103.538086	177153.435547	183714.071778	167701.547852	179524.044922	11215.388672
4654	1	sp|Q8R3G1|PP1R8_MOUSE	 	 	 	 	37.3	351	38527	Nuclear inhibitor of protein phosphatase 1 OS=Mus musculus OX=10090 GN=Ppp1r8 PE=1 SV=1	21	21	1.000	10	11	10	11	10.000	11.000	10	721800.17578	714906.8251959999	879722.7475600002	841807.4521479999	874538.9931640001	840527.9453110001	813858.693848	777361.2895520001	864243.497071	809148.165528	32059.197998	11	1020306.7324219999	1085089.477051	1268157.044434	1385285.773438	1260010.9287120001	1295059.320312	1294422.43457	1207405.453125	1431746.9819339998	1178395.0556629996	25423.671874999996
4655	1	sp|Q8R3I2|MBOA2_MOUSE	 	 	 	 	16.4	519	58994	Lysophospholipid acyltransferase 2 OS=Mus musculus OX=10090 GN=Mboat2 PE=1 SV=1	7	7	1.000	2	5	2	5	2.000	5.000	2	78589.457031	82419.9375	96248.433594	92751.472656	90537.574219	73830.875	95367.371094	86399.386718	96423.5625	85922.082031	3147.1948239999997	5	182777.375	171627.773438	192202.857421	229509.470704	207081.603515	158560.343751	185543.878906	171138.248047	197322.707031	179368.677734	2465.10498
4656	1	sp|Q8R3I3|COG6_MOUSE	 	 	 	 	19.3	657	73039	Conserved oligomeric Golgi complex subunit 6 OS=Mus musculus OX=10090 GN=Cog6 PE=1 SV=2	12	12	1.000	5	7	5	7	5.000	7.000	5	149713.375976	127848.900391	150932.917968	156908.012695	147617.922852	145772.929687	153565.34961	144106.169921	142015.509766	145312.580078	150.0	7	565185.404298	537766.95996	603411.834961	607037.770509	611339.59375	540659.715822	577461.692383	562957.296876	584081.310546	607036.547852	8316.546631000001
4657	1	sp|Q8R3L2|TCF25_MOUSE	 	 	 	 	12.6	676	76684	Transcription factor 25 OS=Mus musculus OX=10090 GN=Tcf25 PE=1 SV=2	12	12	1.000	6	6	6	6	6.000	6.000	6	73842.87548799999	73332.384765	84347.464966	88471.94055300001	77015.952332	81975.496215	92554.573607	80138.28576700001	73257.55102500001	81858.85852000001	150.0	6	504052.529784	456905.44873099995	492868.767091	599308.5673839999	509155.669922	462310.18969699997	535610.9018550001	548507.2280270001	489059.928222	523477.687501	11452.769531
4658	1	sp|Q8R3L5|SO3A1_MOUSE	 	 	 	 	2.5	710	76762	Solute carrier organic anion transporter family member 3A1 OS=Mus musculus OX=10090 GN=Slco3a1 PE=1 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	3	248210.599121	192021.093384	227496.503418	195296.718262	190508.438965	210081.110108	200470.371582	220668.35253899998	203445.576172	224311.8833	8675.613281	2	45447.29687599999	36252.31543	44777.300781	50114.146484	44931.191407	50469.167969	45096.810547	43389.692381999994	44895.600586	38734.914061999996	150.0
4659	1	sp|Q8R3N6|THOC1_MOUSE	 	 	 	 	22.5	657	75435	THO complex subunit 1 OS=Mus musculus OX=10090 GN=Thoc1 PE=1 SV=1	20	20	1.000	12	8	12	8	12.000	8.000	12	319589.61987399997	309747.776611	388240.29199099995	398439.706055	388791.585939	352045.833984	376867.929689	352079.73632799997	359517.277344	349098.095215	6482.326905	8	522091.14550800005	532546.461914	621508.876952	672075.057616	616659.208985	569571.659179	550710.138672	561001.770508	619086.06836	590293.8486329999	4102.961914
4660	1	sp|Q8R3P0|ACY2_MOUSE	 	 	 	 	56.7	312	35344	Aspartoacylase OS=Mus musculus OX=10090 GN=Aspa PE=1 SV=2	30	30	1.000	11	19	11	19	11.000	19.000	11	2730394.808593	2024103.9052739998	2077157.055664	2154442.53418	2034286.356935	1771450.718261	1974492.3505860001	2468565.431641	2107130.518556	1946342.834961	80303.288816	19	10720361.563963998	8299603.417969	8066875.57373	8606117.314454	8696300.401367	7320274.5747070005	8295805.268556	9879728.279297002	9117354.095702002	7897319.509767001	85730.181641
4661	1	sp|Q8R3P6|INT14_MOUSE	 	 	 	 	10.1	515	57236	Integrator complex subunit 14 OS=Mus musculus OX=10090 GN=Ints14 PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	55858.160644999996	49930.604492	75783.992187	63930.489257999994	75449.304687	54070.2417	59655.367186999996	57366.806152	63469.155274	61223.503417	150.0	3	243568.783203	242339.777344	330349.264648	290708.66211	314236.91210899997	315203.60742200003	336908.019531	296128.589843	295148.736328	344219.253906	150.0
4662	1	sp|Q8R3Q0|SARAF_MOUSE	 	 	 	 	29.9	334	35856	Store-operated calcium entry-associated regulatory factor OS=Mus musculus OX=10090 GN=Saraf PE=1 SV=2	7	7	1.000	2	5	2	5	2.000	5.000	2	80092.458984	77021.955078	80038.224609	99993.535156	94964.341797	85857.210938	82269.423828	84739.460938	94081.466797	102669.830078	3412.29541	5	361963.220946	299215.031738	348380.58886799996	371766.60253900004	375069.92236300005	345297.52294899995	346496.85485800006	356573.309203	333271.121094	351525.218506	10613.011719
4663	1	sp|Q8R3Q2|PP6R2_MOUSE	 	 	 	 	29.0	923	100459	Serine/threonine-protein phosphatase 6 regulatory subunit 2 OS=Mus musculus OX=10090 GN=Ppp6r2 PE=1 SV=1	37	37	1.000	21	16	21	16	21.000	16.000	21	1420083.3947770002	1217157.9746100002	1508653.87671	1583961.2327899998	1533458.292235	1459632.3587630002	1575829.630617	1518371.1477040001	1540588.086792	1446093.857544	58892.515381000005	16	1913775.138672	1848012.778319	2056795.3222650003	2109253.164552	2109407.9563000007	2099245.9204109996	2192134.709961	2171741.817872	2311706.448732	2035409.944824	44139.056885
4664	1	sp|Q8R3Q6|MIX23_MOUSE	 	 	 	 	41.7	144	16665	Protein MIX23 OS=Mus musculus OX=10090 GN=Mix23 PE=1 SV=1	13	13	1.000	8	5	8	5	8.000	5.000	8	783746.408203	735557.8476559999	1008172.6289070001	927852.3183589999	908280.1289059999	905519.787109	943926.0097650001	823408.998048	882479.316407	863394.0117200001	24909.272826999997	5	774395.539062	673389.195312	889515.25	850139.710937	785164.835938	877359.234375	873831.085938	744705.445313	802486.039063	714250.53125	6469.609863000001
4665	1	sp|Q8R3R8|GBRL1_MOUSE	 	 	sp|P60521|GBRL2_MOUSE, sp|Q8R3R8|GBRL1_MOUSE, sp|Q9DCD6|GBRAP_MOUSE	 	30.8	117	14044	Gamma-aminobutyric acid receptor-associated protein-like 1 OS=Mus musculus OX=10090 GN=Gabarapl1 PE=1 SV=2	9	4	0.444	2	7	2	2	2.000	3.354	2	117828.542969	85569.929688	98219.886719	103233.878906	89478.121094	86504.85937500001	106578.175781	111013.46875	88978.402344	94740.335937	150.0	2	903114.5625	798915.984375	943757.96875	1058750.640625	929170.953125	882090.875	972330.171875	968030.015625	880292.171875	885676.109375	4864.886719
4666	1	sp|Q8R3S6|EXOC1_MOUSE	 	 	 	 	23.2	894	101888	Exocyst complex component 1 OS=Mus musculus OX=10090 GN=Exoc1 PE=1 SV=4	42	42	1.000	21	21	21	21	21.000	21.000	21	1310905.2626959996	1241912.542479	1434164.6240230002	1590821.734374	1520417.885742	1418276.0561529999	1487018.429201	1498931.9531269998	1471973.83789	1423353.6240249998	58548.712280000014	21	3233171.052733	3008148.5351590007	3374113.898437	3748743.458984	3627984.203125	3363860.699221	3493369.4882810004	3536737.107423	3468945.9374989998	3371621.5625	53876.15918
4667	1	sp|Q8R3T5|STXB6_MOUSE	 	 	 	 	17.6	210	23671	Syntaxin-binding protein 6 OS=Mus musculus OX=10090 GN=Stxbp6 PE=1 SV=1	11	11	1.000	8	3	8	3	8.000	3.000	8	585583.0502919999	432010.86181599996	374806.12597600004	574942.283202	394096.42334100005	416859.1052260001	383893.06103499996	676828.709472	424270.45068400004	516611.97802900005	10074.484376	3	819270.570313	605517.695313	732498.515625	829174.53125	630474.640625	643222.273437	580431.617188	852886.109375	513657.117188	640884.109375	9805.953125
4668	1	sp|Q8R3U1|PLAT3_MOUSE	 	 	 	 	14.2	162	17872	Phospholipase A and acyltransferase 3 OS=Mus musculus OX=10090 GN=Plaat3 PE=1 SV=2	3	3	1.000	2	1	2	1	2.000	1.000	2	190245.203125	115381.921875	145424.265626	164171.289063	147592.984376	133977.757812	150014.125	139832.363282	133582.859376	148594.375	150.0	1	171957.359375	147600.515625	160533.078125	194658.203125	187827.421875	174852.6875	172913.71875	229928.96875	161211.34375	213056.015625	150.0
4669	1	sp|Q8R3V5|SHLB2_MOUSE	 	 	sp|Q8R3V5|SHLB2_MOUSE, sp|Q9JK48|SHLB1_MOUSE	 	50.0	400	44503	Endophilin-B2 OS=Mus musculus OX=10090 GN=Sh3glb2 PE=1 SV=2	92	89	0.967	42	50	40	49	41.509	49.731	40	8563176.536134	8403636.994141001	9765194.513673	10324159.992189001	9915018.513672	9049102.429692	10693508.636719001	9404070.785158	10593992.75	8765703.574218	403636.8895259999	49	23141674.032471	22940184.016115	26248183.586425997	29058257.697267	26901388.085938	24886336.032713998	28745423.600587	24656396.861328	27675027.610841997	24042640.503908	922958.7635489999
4670	1	sp|Q8R3W5|SEN15_MOUSE	 	 	 	 	20.2	168	18530	tRNA-splicing endonuclease subunit Sen15 OS=Mus musculus OX=10090 GN=Tsen15 PE=1 SV=1	2	2	1.000	2	0	2	0	2.000	0.000	2	11071.213013	9178.629883	10734.781738	13101.728516	9803.345459	12057.619873	10600.402343000002	8646.200195	12927.643555	13101.934204	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4671	1	sp|Q8R3Y8|I2BP1_MOUSE	 	 	 	 	31.8	584	61750	Interferon regulatory factor 2-binding protein 1 OS=Mus musculus OX=10090 GN=Irf2bp1 PE=1 SV=2	30	30	1.000	15	15	15	15	15.000	15.000	15	526259.2309569999	521884.457029	603229.4345699999	637705.721681	604663.057615	589756.395024	544488.6035169999	585298.554688	612645.917968	559010.8671850001	14197.275634000003	15	847549.085938	739078.650393	854542.331054	970706.576171	877155.908201	887226.9921880001	826695.576172	835893.2724599999	915709.563479	849952.8037099999	21370.918213
4673	1	sp|Q8R404|MIC13_MOUSE	 	 	 	 	68.9	119	13373	MICOS complex subunit MIC13 OS=Mus musculus OX=10090 GN=Micos13 PE=1 SV=1	18	18	1.000	7	11	7	11	7.000	11.000	7	1023879.670898	955573.804688	1262475.624024	1272210.241211	1161538.607911	1191573.028321	1333359.9619129999	1180744.360352	1159883.682617	1097172.3808600002	66288.961425	11	2770151.948609	3010927.4914560006	3647966.601074	3094531.0578610003	3228675.7812489998	3462183.044921	3749302.149415	3351867.836915	3372430.897705	3156492.0444340003	3098.1455079999996
4674	1	sp|Q8R409|HEXI1_MOUSE	 	 	 	 	28.4	356	40243	Protein HEXIM1 OS=Mus musculus OX=10090 GN=Hexim1 PE=1 SV=1	11	11	1.000	5	6	5	6	5.000	6.000	5	182562.48730500002	182883.03369100002	243346.45996100002	231355.166992	214044.246583	213572.72754000002	218125.27197300002	208250.793946	212429.68457100002	219704.89941500002	8832.877928999998	6	236434.841797	238326.25	276637.183593	312856.246094	309315.740235	270104.449218	263929.857421	252617.826172	299405.20703100006	286967.964845	2741.904541
4675	1	sp|Q8R420|ABCA3_MOUSE	 	 	 	 	2.2	1704	191969	Phospholipid-transporting ATPase ABCA3 OS=Mus musculus OX=10090 GN=Abca3 PE=1 SV=3	4	4	1.000	1	3	1	3	1.000	3.000	1	19435.451172	10386.745117	16019.84668	27319.796875	16402.802734	13240.239258	12669.233398	14204.430663999998	16276.482422	16784.275391	150.0	3	59934.68408300001	58131.502928999995	85718.33496	85427.59375100001	72637.18457	70489.530273	77656.365234	79725.730468	68870.614258	85761.273437	150.0
4676	1	sp|Q8R429|AT2A1_MOUSE	 	 	sp|O55143|AT2A2_MOUSE, sp|Q64518|AT2A3_MOUSE, sp|Q8R429|AT2A1_MOUSE	 	19.2	994	109424	Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Mus musculus OX=10090 GN=Atp2a1 PE=1 SV=1	167	0	0.000	71	96	0	0	0.000	0.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4677	1	sp|Q8R464|CADM4_MOUSE	 	 	 	 	52.1	388	42723	Cell adhesion molecule 4 OS=Mus musculus OX=10090 GN=Cadm4 PE=1 SV=1	84	84	1.000	37	47	37	47	37.000	47.000	37	4854312.247558001	4728366.9775410015	5523180.025392001	5771969.124877001	5535111.28479	5015964.18799	5670661.958498	5166415.536011999	5659291.213256001	5220336.137455001	143506.72045899997	47	8862553.878784	9121628.720643003	10165438.916505003	11397784.593747003	10405629.366211997	9454962.745116	10269555.85071	9776161.254270004	10149091.373046001	9588829.036865996	156984.54931700003
4678	1	sp|Q8R480|NUP85_MOUSE	 	 	 	 	13.3	656	74775	Nuclear pore complex protein Nup85 OS=Mus musculus OX=10090 GN=Nup85 PE=1 SV=1	12	12	1.000	7	5	7	5	7.000	5.000	7	195072.69140600003	190704.563477	226289.7041	232917.384766	215824.999024	217894.92285099998	190803.05029299998	219941.38086	223184.76269600002	209536.013672	4418.122681	5	451680.207032	484081.464844	536734.8320309999	531262.632813	517089.472656	526924.3085950001	487855.953126	486168.414063	570920.023437	493392.175782	5015.138672
